Радіо Інді.UA	http://online.radioplayer.ua/RadioItaliana_HD	0
Радіо Кордон	http://cdn28rpu.radioplayer.ua/Kordon_HD	0
Радіо Кривбас	http://cdn28rpu.radioplayer.ua/Kryvbas_HD	0
Radio M	http://cdn28rpu.radioplayer.ua/RadioM	0
Радіо Магніт	http://cdn28rpu.radioplayer.ua/Magnit_HD	0
Радіо Мегаполіс	http://cdn28rpu.radioplayer.ua/MegapolisKR_HD	0
Радіо Nostalgie	http://cdn28rpu.radioplayer.ua/Nostalgie_HD	0
Радіо Nova Line	http://cdn28rpu.radioplayer.ua/NovaLine_HD	0
Радіо NV	http://cdn28rpu.radioplayer.ua/RadioNV_HD	0
Радіо П'яниця	http://cdn28rpu.radioplayer.ua/Pyatnica_HD	0
Радіо Перше	http://cdn28rpu.radioplayer.ua/Pershe_HD	0
Радіо Піхота	http://cdn28rpu.radioplayer.ua/Pikhota_HD	0
Radio Relax	http://online.radiorelax.ua/RadioRelax_HD	0
Radio Relax Instrumental	http://online.radiorelax.ua/RadioRelax_Instrumental_HD	0
Radio Relax Innterneshenal	http://online.radiorelax.ua/RadioRelax_Int_HD	0
Radio Relax Cafe	http://online.radiorelax.ua/RadioRelax_Cafe_HD	0
Radio Relax Українською	http://online.radiorelax.ua/RadioRelax_Ukr_HD	0
Radio Respect	http://cdn28rpu.radioplayer.ua/RadioRespect_HD	0
Radio Ritmo Latino	http://online.radioplayer.ua/RadioRitmoLatino_HD	0
Radio ROKS	http://online.radioroks.ua/RadioROKS_HD	0
Radio ROKS Балади	http://online.radioroks.ua/RadioROKS_Ballads_HD	0
Radio ROKS Classic Rock 	http://online.radioroks.ua/RadioROKS_ClassicRock_HD	0
Radio ROKS Новий рок	http://online.radioroks.ua/RadioROKS_NewRock_HD	0
Radio ROKS Український рок	http://online.radioroks.ua/RadioROKS_Ukr_HD	0
Radio ROKS Hard'n'Heavy	http://online.radioroks.ua/RadioROKS_HardnHeavy_HD	0
Радіо C4	http://cdn28rpu.radioplayer.ua/C4_HD	0
Радіо Сільпо	http://cdn28rpu.radioplayer.ua/Silpo_HD	0
Радіо Сковорода	http://cdn28rpu.radioplayer.ua/RadioSkovoroda_HD	0
Радіо Сяйво	http://cdn28rpu.radioplayer.ua/RadioSyaivo_HD	0
Радіо Смак	http://cdn28rpu.radioplayer.ua/RadioSmak_HD	0
Радіо Такт	http://cdn28rpu.radioplayer.ua/RadioTakt_HD	0
Радіо Трек	http://cdn28rpu.radioplayer.ua/RadioTrek_HD	0
Радіо Хартія	http://cdn28rpu.radioplayer.ua/Khartia_HD	0
Радіо Шансон	http://cdn28rpu.radioplayer.ua/Shanson_HD	0
РАІ радіо	http://cdn28rpu.radioplayer.ua/RAI_HD	0
Relife FM	http://cdn28rpu.radioplayer.ua/RelifeFM_HD	0
Слобожанське FM	http://cdn28rpu.radioplayer.ua/SlobozhanskeFM_HD	0
Стрий FM	http://cdn28rpu.radioplayer.ua/StryiFM_HD	0
Сфера FM	http://cdn28rpu.radioplayer.ua/SferaFM_HD	0
TIMFM	http://cdn28rpu.radioplayer.ua/TIMFM_HD	0
TopRadio	http://cdn28rpu.radioplayer.ua/TopRadio_HD	0
Твоє радіо	http://cdn28rpu.radioplayer.ua/TvoeRadio_HD	0
Тернопільська Хвиля	http://cdn28rpu.radioplayer.ua/TernopilHvylia_HD	0
Flash Radio	http://tavr.tvstitch.com/FlashRadio	0
Flash Radio HD	http://online.radioplayer.ua/FlashRadio_HD	1
FM Галичина	http://cdn28rpu.radioplayer.ua/FMGalychyna_HD	0
Фреш FM	http://cdn28rpu.radioplayer.ua/FreshFM_HD	0
XON	http://cdn28rpu.radioplayer.ua/XON_HD	0
Хіт FM	http://online.hitfm.ua/HitFM_HD	0
Хіт FM Best	http://online.hitfm.ua/HitFM_Best_HD	0
Хіт FM Top	http://online.hitfm.ua/HitFM_Top_HD	0
Хіт FM Ukrainian	http://online.hitfm.ua/HitFM_Ukr_HD	0
Ух Радіо	http://cdn28rpu.radioplayer.ua/UhRadio_HD	0
Шлягер FM	http://cdn28rpu.radioplayer.ua/ShlagerFM_HD	0
Явір FM	http://cdn28rpu.radioplayer.ua/YavirFM_HD	0
Янтарне FM	http://cdn28rpu.radioplayer.ua/YantarneFM_HD	0
---===(Ukrainian)===---	127.0.0.1	0
Авторадiо (UA)	https://cast.mediaonline.net.ua/avtoradio320	3
Армія FM (UA)	http://212.26.132.129:8000/ArmyFM	0
Баба Міша радіо (UA)	http://radio.ukraudio.com:8000/babamisha.aac	0
БАР FM (Бар) (UA)	http://176.105.207.222:8000/barfm_live320	0
Бізнес Радіо (UA)	http://cast.brg.ua/businessradio_main_public_mp3_hq	0
Бліц-FM (Фастів)	https://stream.blits-fm.ua/stream64	0
Буковинська хвиля (UA)	https://radio.garden/api/ara/content/listen/WAcdQy6y/channel.mp3	0
DJ FM (UA)	http://cast.brg.ua/djfm_main_public_mp3_hq	0
DJ FM Dance (UA)	http://cast.brg.ua/djfmdance_main_public_mp3_hq	0
Дуже Радіо (UA)	https://ipradio.net:8443/duzheHD	0
Europa Plus (UA)	http://217.20.173.105:8100/live	2
FRESH-FM (UA)	https://radio.garden/api/ara/content/listen/OVPFyBCE/channel.mp3	3
Всемирное Одесское радио (UA)	http://listen6.myradio24.com/odesradio	0
Галичина FM (UA)	http://stream320.galychyna.fm/RadioPlayer	0
Гармонія світу (UA)	http://garmonia-stream.fakel.com.ua/1	0
Голос FM (UA)	http://stream.holos.fm:8000/holos	3
Західний Полюс	http://cdn28rpu.radioplayer.ua/ZahPolyus_HD	0
I-X.Live (UA)	http://s4.radio.co/s7625ed0b2/listen	2
K-Pop HD (UA)	http://icecast.luxnet.ua/k-pop-hd	0
KEXXX FM (UA)	http://listen6.myradio24.com:9000/4171	2
KEXXX FM Rocks (UA)	http://listen6.myradio24.com/82192	3
Країна FM (UA)	http://185.65.245.34:8000/kiev	2
Lounge FM (UA)	https://cast.mediaonline.net.ua/loungefm320	0
Lugaradio (UA)	http://91.200.41.23:8002/192.mp3/	0
Magic Radio (UA)	http://cast.brg.ua/magic_main_public_mp3_hq	0
MFM (UA)	https://radio.mfm.ua/online128	5
Ми з України (UA)	https://stream4.nadaje.com:9889/lux	0
Ми - Україна (UA)	https://cast.mediaonline.net.ua/wau320	0
NewDay FM (UA)	http://178.93.125.230:8000/newday.mp3	2
Новий День (UA)	http://stream.zeno.fm/5burvqocukruv	0
NRJ (UA)	https://cast.mediaonline.net.ua/nrj320	1
Power FM (UA)	http://cast.brg.ua/powerfm_main_public_mp3_hq	4
Радіо Вежа (UA)	http://listen6.myradio24.com/69829	0
Радіо Чернівці (UA)	https://radio.garden/api/ara/content/listen/9wpSYN4j/channel.mp3	0
Radio EX (UA)	https://globalic.stream:1535/stream	5
Радіо Кордон (UA)	https://radio.dpsu.gov.ua/	0
Радіо Люкс FM MP3-320 (UA)	http://icecast.luxnet.ua/lux_hd_rp	0
Радіо Люкс FM AAC-320 (UA)	http://icecast.luxnet.ua/lux_adv_hd	0
Радіо Люкс FM AAC-320 (UA)	http://icecast.luxnet.ua/lux_adv_test_hd	0
Радіо Люкс FM – Chill and Relax MP3-320 (UA)	http://icecast.luxnet.ua/chill-full-hd-mp3	0
Радіо Люкс FM – Chill and Relax MP3-320-	http://icecast.luxnet.ua/chill-meta-simple-hd-mp3	0
Радіо Люкс FM – Chill and Relax MP3-320+	http://icecast.luxnet.ua/chill-noresample-hd-mp3	0
Радіо Люкс FM – Chill and Relax AAC-256 (UA)	http://icecast.luxnet.ua/chill-hd	0
Радіо Люкс FM – Chill and Relax AAC-256 (UA)	http://icecast.luxnet.ua/chill-full-hd-aac	0
Радіо Люкс FM – Chill and Relax AAC-256-	http://icecast.luxnet.ua/chill-meta-simple-hd-aac	0
Радіо Люкс FM – Chill and Relax AAC-256+	http://icecast.luxnet.ua/chill-noresample-hd-aac	0
